I clarify,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>clarifyed</td>
<td>clarify</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>clarifyed</td>
<td>clarifys</td>
<td>
</td>
<td>clarifyed</td>
<td>clarifying</td>
</tr>
<tr>
<td>you/we/they</td>
<td>clarifyed</td>
<td>clarify</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.740 Top1000",(reg. v) no.740 Top1000
I compensate,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>compensateed</td>
<td>compensate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>compensateed</td>
<td>compensates</td>
<td>
</td>
<td>compensateed</td>
<td>compensateing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>compensateed</td>
<td>compensate</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.741 Top1000",(reg. v) no.741 Top1000
I compile,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>compileed</td>
<td>compile</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>compileed</td>
<td>compiles</td>
<td>
</td>
<td>compileed</td>
<td>compileing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>compileed</td>
<td>compile</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.742 Top1000",(reg. v) no.742 Top1000
I cool,"เย็น<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>cooled</td>
<td>cool</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>cooled</td>
<td>cools</td>
<td>
</td>
<td>cooled</td>
<td>cooling</td>
</tr>
<tr>
<td>you/we/they</td>
<td>cooled</td>
<td>cool</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.743 Top1000",(reg. v) no.743 Top1000
I couple,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>coupleed</td>
<td>couple</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>coupleed</td>
<td>couples</td>
<td>
</td>
<td>coupleed</td>
<td>coupleing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>coupleed</td>
<td>couple</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.744 Top1000",(reg. v) no.744 Top1000
I depart,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>departed</td>
<td>depart</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>departed</td>
<td>departs</td>
<td>
</td>
<td>departed</td>
<td>departing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>departed</td>
<td>depart</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.745 Top1000",(reg. v) no.745 Top1000
I deprive,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>depriveed</td>
<td>deprive</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>depriveed</td>
<td>deprives</td>
<td>
</td>
<td>depriveed</td>
<td>depriveing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>depriveed</td>
<td>deprive</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.746 Top1000",(reg. v) no.746 Top1000
I desire,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>desireed</td>
<td>desire</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>desireed</td>
<td>desires</td>
<td>
</td>
<td>desireed</td>
<td>desireing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>desireed</td>
<td>desire</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.747 Top1000",(reg. v) no.747 Top1000
I diminish,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>diminished</td>
<td>diminish</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>diminished</td>
<td>diminishs</td>
<td>
</td>
<td>diminished</td>
<td>diminishing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>diminished</td>
<td>diminish</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.748 Top1000",(reg. v) no.748 Top1000
I drown,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>drowned</td>
<td>drown</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>drowned</td>
<td>drowns</td>
<td>
</td>
<td>drowned</td>
<td>drowning</td>
</tr>
<tr>
<td>you/we/they</td>
<td>drowned</td>
<td>drown</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.749 Top1000",(reg. v) no.749 Top1000
I embark,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>embarked</td>
<td>embark</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>embarked</td>
<td>embarks</td>
<td>
</td>
<td>embarked</td>
<td>embarking</td>
</tr>
<tr>
<td>you/we/they</td>
<td>embarked</td>
<td>embark</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.750 Top1000",(reg. v) no.750 Top1000
I entail,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>entailed</td>
<td>entail</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>entailed</td>
<td>entails</td>
<td>
</td>
<td>entailed</td>
<td>entailing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>entailed</td>
<td>entail</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.751 Top1000",(reg. v) no.751 Top1000
I entertain,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>entertained</td>
<td>entertain</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>entertained</td>
<td>entertains</td>
<td>
</td>
<td>entertained</td>
<td>entertaining</td>
</tr>
<tr>
<td>you/we/they</td>
<td>entertained</td>
<td>entertain</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.752 Top1000",(reg. v) no.752 Top1000
I figure,"รูปที่<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>figureed</td>
<td>figure</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>figureed</td>
<td>figures</td>
<td>
</td>
<td>figureed</td>
<td>figureing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>figureed</td>
<td>figure</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.753 Top1000",(reg. v) no.753 Top1000
I guard,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>guarded</td>
<td>guard</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>guarded</td>
<td>guards</td>
<td>
</td>
<td>guarded</td>
<td>guarding</td>
</tr>
<tr>
<td>you/we/they</td>
<td>guarded</td>
<td>guard</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.754 Top1000",(reg. v) no.754 Top1000
I manufacture,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>manufactureed</td>
<td>manufacture</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>manufactureed</td>
<td>manufactures</td>
<td>
</td>
<td>manufactureed</td>
<td>manufactureing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>manufactureed</td>
<td>manufacture</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.755 Top1000",(reg. v) no.755 Top1000
I neglect,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>neglected</td>
<td>neglect</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>neglected</td>
<td>neglects</td>
<td>
</td>
<td>neglected</td>
<td>neglecting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>neglected</td>
<td>neglect</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.756 Top1000",(reg. v) no.756 Top1000
I plunge,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>plungeed</td>
<td>plunge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>plungeed</td>
<td>plunges</td>
<td>
</td>
<td>plungeed</td>
<td>plungeing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>plungeed</td>
<td>plunge</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.757 Top1000",(reg. v) no.757 Top1000
I project,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>projected</td>
<td>project</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>projected</td>
<td>projects</td>
<td>
</td>
<td>projected</td>
<td>projecting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>projected</td>
<td>project</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.758 Top1000",(reg. v) no.758 Top1000
I rain,"ฝน<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>rained</td>
<td>rain</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>rained</td>
<td>rains</td>
<td>
</td>
<td>rained</td>
<td>raining</td>
</tr>
<tr>
<td>you/we/they</td>
<td>rained</td>
<td>rain</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.759 Top1000",(reg. v) no.759 Top1000
I reassure,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>reassureed</td>
<td>reassure</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>reassureed</td>
<td>reassures</td>
<td>
</td>
<td>reassureed</td>
<td>reassureing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>reassureed</td>
<td>reassure</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.760 Top1000",(reg. v) no.760 Top1000
I rent,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>rented</td>
<td>rent</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>rented</td>
<td>rents</td>
<td>
</td>
<td>rented</td>
<td>renting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>rented</td>
<td>rent</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.761 Top1000",(reg. v) no.761 Top1000
I revive,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>reviveed</td>
<td>revive</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>reviveed</td>
<td>revives</td>
<td>
</td>
<td>reviveed</td>
<td>reviveing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>reviveed</td>
<td>revive</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.762 Top1000",(reg. v) no.762 Top1000
I sentence,"ประโยค<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>sentenceed</td>
<td>sentence</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>sentenceed</td>
<td>sentences</td>
<td>
</td>
<td>sentenceed</td>
<td>sentenceing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>sentenceed</td>
<td>sentence</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.763 Top1000",(reg. v) no.763 Top1000
I slam,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>slamed</td>
<td>slam</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>slamed</td>
<td>slams</td>
<td>
</td>
<td>slamed</td>
<td>slaming</td>
</tr>
<tr>
<td>you/we/they</td>
<td>slamed</td>
<td>slam</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.764 Top1000",(reg. v) no.764 Top1000
I stem,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>stemed</td>
<td>stem</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>stemed</td>
<td>stems</td>
<td>
</td>
<td>stemed</td>
<td>steming</td>
</tr>
<tr>
<td>you/we/they</td>
<td>stemed</td>
<td>stem</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.765 Top1000",(reg. v) no.765 Top1000
I sum,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>sumed</td>
<td>sum</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>sumed</td>
<td>sums</td>
<td>
</td>
<td>sumed</td>
<td>suming</td>
</tr>
<tr>
<td>you/we/they</td>
<td>sumed</td>
<td>sum</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.766 Top1000",(reg. v) no.766 Top1000
I summon,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>summoned</td>
<td>summon</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>summoned</td>
<td>summons</td>
<td>
</td>
<td>summoned</td>
<td>summoning</td>
</tr>
<tr>
<td>you/we/they</td>
<td>summoned</td>
<td>summon</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.767 Top1000",(reg. v) no.767 Top1000
I supplement,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>supplemented</td>
<td>supplement</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>supplemented</td>
<td>supplements</td>
<td>
</td>
<td>supplemented</td>
<td>supplementing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>supplemented</td>
<td>supplement</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.768 Top1000",(reg. v) no.768 Top1000
I suppress,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>suppressed</td>
<td>suppress</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>suppressed</td>
<td>suppresss</td>
<td>
</td>
<td>suppressed</td>
<td>suppressing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>suppressed</td>
<td>suppress</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.769 Top1000",(reg. v) no.769 Top1000
I surprise,"แปลกใจ<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>surpriseed</td>
<td>surprise</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>surpriseed</td>
<td>surprises</td>
<td>
</td>
<td>surpriseed</td>
<td>surpriseing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>surpriseed</td>
<td>surprise</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.770 Top1000",(reg. v) no.770 Top1000
I tax,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>taxed</td>
<td>tax</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>taxed</td>
<td>taxs</td>
<td>
</td>
<td>taxed</td>
<td>taxing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>taxed</td>
<td>tax</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.771 Top1000",(reg. v) no.771 Top1000
I tour,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>toured</td>
<td>tour</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>toured</td>
<td>tours</td>
<td>
</td>
<td>toured</td>
<td>touring</td>
</tr>
<tr>
<td>you/we/they</td>
<td>toured</td>
<td>tour</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.772 Top1000",(reg. v) no.772 Top1000
I transmit,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>transmited</td>
<td>transmit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>transmited</td>
<td>transmits</td>
<td>
</td>
<td>transmited</td>
<td>transmiting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>transmited</td>
<td>transmit</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.773 Top1000",(reg. v) no.773 Top1000
I transport,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>transported</td>
<td>transport</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>transported</td>
<td>transports</td>
<td>
</td>
<td>transported</td>
<td>transporting</td>
</tr>
<tr>
<td>you/we/they</td>
<td>transported</td>
<td>transport</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.774 Top1000",(reg. v) no.774 Top1000
I weaken,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>weakened</td>
<td>weaken</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>weakened</td>
<td>weakens</td>
<td>
</td>
<td>weakened</td>
<td>weakening</td>
</tr>
<tr>
<td>you/we/they</td>
<td>weakened</td>
<td>weaken</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.775 Top1000",(reg. v) no.775 Top1000
I widen,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>widened</td>
<td>widen</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>widened</td>
<td>widens</td>
<td>
</td>
<td>widened</td>
<td>widening</td>
</tr>
<tr>
<td>you/we/they</td>
<td>widened</td>
<td>widen</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.776 Top1000",(reg. v) no.776 Top1000
I bounce,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>bounceed</td>
<td>bounce</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>bounceed</td>
<td>bounces</td>
<td>
</td>
<td>bounceed</td>
<td>bounceing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>bounceed</td>
<td>bounce</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.777 Top1000",(reg. v) no.777 Top1000
I calm,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>calmed</td>
<td>calm</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>calmed</td>
<td>calms</td>
<td>
</td>
<td>calmed</td>
<td>calming</td>
</tr>
<tr>
<td>you/we/they</td>
<td>calmed</td>
<td>calm</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.778 Top1000",(reg. v) no.778 Top1000
I characterize,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>characterizeed</td>
<td>characterize</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>characterizeed</td>
<td>characterizes</td>
<td>
</td>
<td>characterizeed</td>
<td>characterizeing</td>
</tr>
<tr>
<td>you/we/they</td>
<td>characterizeed</td>
<td>characterize</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.779 Top1000",(reg. v) no.779 Top1000
I chat,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>chated</td>
<td>chat</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>chated</td>
<td>chats</td>
<td>
</td>
<td>chated</td>
<td>chating</td>
</tr>
<tr>
<td>you/we/they</td>
<td>chated</td>
<td>chat</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.780 Top1000",(reg. v) no.780 Top1000
I clutch,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>clutched</td>
<td>clutch</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>clutched</td>
<td>clutchs</td>
<td>
</td>
<td>clutched</td>
<td>clutching</td>
</tr>
<tr>
<td>you/we/they</td>
<td>clutched</td>
<td>clutch</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.781 Top1000",(reg. v) no.781 Top1000
I confer,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>confered</td>
<td>confer</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>confered</td>
<td>confers</td>
<td>
</td>
<td>confered</td>
<td>confering</td>
</tr>
<tr>
<td>you/we/they</td>
<td>confered</td>
<td>confer</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.782 Top1000",(reg. v) no.782 Top1000
I conform,"<br><br><table style=""text-align: left"">
<tr>
<th></th>
<th>past</th>
<th>present</th>
<th></th>
<th>perfect</th>
<th>continuous</th>
</tr>
<tr>
<td>I</td>
<td>conformed</td>
<td>conform</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
<tr>
<td>he/she/it</td>
<td>conformed</td>
<td>conforms</td>
<td>
</td>
<td>conformed</td>
<td>conforming</td>
</tr>
<tr>
<td>you/we/they</td>
<td>conformed</td>
<td>conform</td>
<td>
</td>
<td>
</td>
<td>
</td>
</tr>
</table><br><br>(reg. v) no.783 Top1000",(reg. v) no.783 Top1000
